,Restaurant,Review,Date,Label
1731,Kebabs n Curries,the price wa also pretty reasonable,2013-07-08T00:00:00,1
1732,Kebabs n Curries,chinese dish cooked with indian spice extremely difficult to find even in india and certainly outside moderate price halal certified,2018-05-09T00:00:00,5
1733,Kebabs n Curries,the mango lassi dollar 3 garnished with dried coconut sprinkle is one of the best in town,2012-08-10T00:00:00,2
1734,Kebabs n Curries,this place can feel real empty,2017-06-26T00:00:00,4
1735,Kok Sen Restaurant,however the owner can sometimes get carried away with the msg leaving me very very parched after meal,2014-03-09T00:00:00,2
1736,Kok Sen Restaurant,im in love you re simply e best better than all e rest better than any noods or prawn i ve ever tasted i m stuck on e plate i savor every sauce there is tear u apart no no baby i would rather be starved sings to e tune of simply e best tina turner big prawn horfun so good i licked up every drop on e plate,2014-03-06T00:00:00,2
1737,Alliance Seafood,definitely recommended and be prepared for long wait,2019-06-04T00:00:00,5
1738,Fratini La Trattoria,at bar roque we had an aussie waiter who explained our menu well though with a bit of sas oh you need to order the duck 4 day in advance,2014-01-18T00:00:00,3
1739,Fratini La Trattoria,and of course the food is excellent,2014-03-14T00:00:00,2
1740,ADRIFT,went to adrift for their breakfast buffet,2018-09-06T00:00:00,5
1741,ADRIFT,we will be back,2018-05-19T00:00:00,5
1742,ADRIFT,the food wa only two third of the experience because the cafe wa so lighthearted and bustling,2013-03-12T00:00:00,4
1743,ADRIFT,this is a review of a friday evening dinner date at salt grill and sky bar i have to admit the view is pretty spectacular,2012-12-08T00:00:00,4
1744,Oscar's,all the food we had tasted were great and fresh,2018-07-24T00:00:00,2
1745,Oscar's,of course it help that i can book it via chope which i did for this visit actually,2013-03-24T00:00:00,5
1746,PappaRich,nicer than the one at suntec city,2016-02-21T00:00:00,5
1747,PappaRich,i have never ever heard of these dish before,2012-08-19T00:00:00,5
1748,Nakhon Kitchen,we eventually sat down after 35 min of waiting order were taken while we were in line so it helped speed up the serving of dish,2015-04-28T00:00:00,3
1749,Nakhon Kitchen,i have found the staff to be very accommodating thoughtful and helpful,2013-03-19T00:00:00,3
1750,Nakhon Kitchen,this place is certainly value for money,2015-04-28T00:00:00,1
1751,Buona Terra,i find it too fat,2013-07-14T00:00:00,5
1752,The Banana Leaf Apolo,the squid is buttery soft and simply melt in your mouth,2014-11-17T00:00:00,2
1753,Ah Ter's Fishball Minced Meat Noodles,the soup version is just a good,2015-07-16T00:00:00,2
1754,Ah Ter's Fishball Minced Meat Noodles,a must go to when you want good value for money yummy food,2017-03-22T00:00:00,1
1755,Teng Bespoke Japanese Vegetarian Dining,i love that about this restaurant and the general taste is not bad at all,2013-12-30T00:00:00,2
1756,Teng Bespoke Japanese Vegetarian Dining,all in all a great place to have some great food,2016-02-03T00:00:00,5
1757,Teng Bespoke Japanese Vegetarian Dining,if you aren t ok with that go elsewhere,2018-02-17T00:00:00,5
1758,Teng Bespoke Japanese Vegetarian Dining,if you re at the waterfront note that there are two restaurant within 10 minute walking distance of each other,2014-03-19T00:00:00,5
1759,Selera Rasa Nasi Lemak,fair enough a well a selera rasa seems to be open longer hour than the other one doe,2012-08-02T00:00:00,3
1760,Crystal Jade Steamboat,it wa average,2014-02-06T00:00:00,5
1761,China Whampoa Home Made Noodle,this wa an essential ingredient a it provides a natural sweetness to the soup,2013-10-17T00:00:00,2
1762,China Whampoa Home Made Noodle,their home made chili sauce on the side is the bomb,2013-10-10T00:00:00,2
1763,Ikoi Japanese Restaurant,the table we got wa what they call a japanese table which wasn t really a tatami style where you sit on the ground but it wa definitely lower to the ground and throughout the meal my leg started to hurt,2019-06-28T00:00:00,4
1764,Ikoi Japanese Restaurant,i requested to have a table since 5 in a row seemed a bit awkward but luckily they called back the day before our reservation confirming we could get a table,2019-06-28T00:00:00,3
1765,Ikoi Japanese Restaurant,it is highly popular with reservation having to be made 2 week in advance in order to dine in ikoi,2012-08-11T00:00:00,5
1766,Ikoi Japanese Restaurant,i enjoyed the salmon although the tuna itself wa not that fresh neither doe it give the choice of part,2012-08-19T00:00:00,2
1767,Ikoi Japanese Restaurant,i booked over the phone since there wa no option to book online and wa told that the 5 of u had to sit at the counter,2019-06-28T00:00:00,3
1768,Ikoi Japanese Restaurant,space is a little tight but the hustle and bustle about is actually what add to the experience,2012-08-24T00:00:00,4
1769,Arkadas Cafe,expect to spend dollar 20 pax,2013-03-01T00:00:00,1
1770,Chikuyotei,the sushi wa fresh and dessert delicious a well,2016-10-30T00:00:00,2
1771,Chikuyotei,very refreshing with flower petal different lettuce and a few other veggie,2017-01-19T00:00:00,2
1772,Cho Omakase,someone told me about a new japanese restaurant in the area and i had to go give it a try and i wa over the moon with what i found the chef is on hand to explain everything and he is such a perfectionist service is great the pacing of the course were well timed and tea cup were kept topped up depending on the omakaze set you order approx dollar 60 to dollar 100 your choice and depending on your preference the very attentive chef will serve you multiple course to your delight i had a wide range of course and every one wa good,2015-06-09T00:00:00,5
1773,Cheng Mun Chee Kee Pig Organ Soup,there s no need to call my self authentic if i am really just me,2012-08-17T00:00:00,5
1774,La Ristrettos,a self proclaimed coffee specialist that doe not serve pourovers,2014-12-17T00:00:00,2
1775,La Ristrettos,yes it s a little pricey at dollar 11 but totally worth it,2014-12-23T00:00:00,1
1776,La Ristrettos,i really enjoyed the aroma of the coffee,2017-02-04T00:00:00,2
1777,La Ristrettos,the chicken cotaletta sandwich is fresh and well made,2014-03-04T00:00:00,2
1778,La Ristrettos,and while the interior is fun i loved sitting in the quiet garden outside,2016-05-17T00:00:00,4
1779,Heart of Darkness Singapore,the interior is cozy and inviting brick all around with an open kitchen in the middle,2019-07-07T00:00:00,4
1780,Heart of Darkness Singapore,i had gone the wrong direction and ended up on a different street than my usual route and noticed all the tap lined up more than i ve seen at any other spot in sg,2019-07-07T00:00:00,5
1781,Sin Ming Roti Prata,the maggi mee goreng wa passable though i don t know why there wa achar on the plate,2015-10-10T00:00:00,2
1782,Nicolas Le Restaurant,the pork wa just wonderful tender and had that very porky feeling to it,2013-05-14T00:00:00,2
1783,Pek Kio Market & Food Centre,get there for brunch and chow down on some tasty local food to start your day that and some stall close early,2014-11-11T00:00:00,5
1784,Pek Kio Market & Food Centre,the nasi lemak at the back though is full of flavor with a heavy dose of coconut milk and crunchy accompaniment of fried chicken fish cake or braised cabbage,2014-11-11T00:00:00,2
1785,Pek Kio Market & Food Centre,not on the same level with those staff at ritz carlton or conrad but they were great and i wa happy,2019-07-17T00:00:00,3
1786,The Lawn,grilled garlic prawn salad,2014-04-14T00:00:00,5
1787,Huber's Bistro,whole chicken bacon bacon wrapped date sliced ham ground beef,2014-08-31T00:00:00,5
1788,Huber's Bistro,when he return to the bar he started washing glass and didn t even check on me,2017-04-21T00:00:00,3
1789,Huber's Bistro,since i didn t want any of the protein on the lunch menu i specially ordered the dinner steak supplement dollar 50,2019-01-03T00:00:00,5
1790,Eight Treasures Vegetarian,i relish being able to try thing vegetarian usually can t have but beyond that the execution is impeccable,2018-02-12T00:00:00,2
1791,Eight Treasures Vegetarian,the menu wa very extensive and we loved that they would tell you a name of a dish then give you a description of how they make it,2016-11-18T00:00:00,3
1792,Swee Choon Tim Sum,slowly peel off the paper cup base and slowly bite into the bun,2013-12-21T00:00:00,5
1793,Swee Choon Tim Sum,for the uninitiated there is a way of consuming these salted yolk custard bun that will not cause a mess or an unexpected explosion of hot buttery custard all over you,2013-12-21T00:00:00,5
1794,Swee Choon Tim Sum,don t expect refined food and you d be enjoying yourself,2015-11-04T00:00:00,5
1795,Swee Choon Tim Sum,they had a button on the table you can press and a waiter will come over pretty much instantly,2016-08-08T00:00:00,3
1796,Shahi Maharani,it is known a one of the best restaurant in singapore and definitely life up to the reputation,2018-05-05T00:00:00,5
1797,Shahi Maharani,in my context i feel that this place is lush and posh,2018-02-08T00:00:00,4
1798,Zhong Guo La Mian Xiao Long Bao,while i am reluctant to admit this kind of uncouth behavior i can devour 30 dumpling in one sitting,2017-02-27T00:00:00,5
1799,Zhong Guo La Mian Xiao Long Bao,every dish wa tasty and consistent in quality,2012-10-07T00:00:00,2
1800,Hong Sheng Restaurant,however it allows for more variety when ordering,2019-09-13T00:00:00,5
1801,hans im gl��������ck,no problem,2019-09-11T00:00:00,5
1802,Ramen Nagi Singapore,fisherman king sdollar 16 90 which wa this month s limited king and limited to 400 bowl featuring sardine oil infused with nagi s award winning tonkotsu pork broth topped with succulent chashu slice bonito powder and a fragrant ball of minced pork selected normal for soup base and special sauce,2018-03-09T00:00:00,2
1803,Astons Specialities,service is fairly efficient though they ve gotten the doneness of my steak wrongly a few time,2012-08-05T00:00:00,3
1804,Bincho at Hua Bee,pleasantly surprised,2014-03-09T00:00:00,5
1805,Bincho at Hua Bee,i ordered the number 5 which is jumbo prawn with rib,2019-06-09T00:00:00,5
1806,Pastaria Abate,truffle carbonara dollar 15 90 the carbonara here is pretty decent,2018-01-01T00:00:00,5
1807,Pastaria Abate,the biggest surprise wa how the strawberry sauce it came with complimented the fried mozzarella so well giving off a slight sweet yet tartness to balance out the richness of the cheese,2018-01-01T00:00:00,2
1808,Pastaria Abate,the breading wa thin and fried to perfection giving a little crunch a you cut in to unveil the very rich and decadent cheese,2018-01-01T00:00:00,2
1809,The Hangar,pork yakitori dollar 15 for dollar 15 i think this dish is overpriced unlike the japanese yakitori this did not taste like it had the yakitori sauce teriyaki sauce on it,2014-12-26T00:00:00,1
1810,The Hangar,had a large latteinitially i thought the foam wa a little bitter but the coffee is rich and chocolatey,2018-07-15T00:00:00,2
1811,Nanbantei Japanese,the affordable and satisfying set lunch are what s worth coming back for,2016-04-30T00:00:00,1
1812,Nanbantei Japanese,i wa lucky and got a spot with the caveat that i would need to vacate in an hour a someone else ha a reservation then,2014-04-28T00:00:00,5
1813,Nanbantei Japanese,it seemed like everyone just ordered the yakitori bento which wa a good deal,2014-04-28T00:00:00,2
1814,hans im glÃ¼ck,16 sgd for a veggie burger and tap water,2018-12-17T00:00:00,1
1815,Aroy Dee,if you want to have pocket friendly food that come with generous portion this can be one of your choice,2018-06-18T00:00:00,1
1816,Aroy Dee,not too sweet just the way i like it my favourite dish were the green curry and tom yam soup,2013-10-20T00:00:00,2
1817,Soi 19 Thai Wanton Mee,the serving looked quite small,2017-03-03T00:00:00,1
1818,Soi 19 Thai Wanton Mee,since moving to singapore i ve been on a quest for the best dim sum in town,2014-01-13T00:00:00,5
1819,Soi 19 Thai Wanton Mee,what strike me is the queue at 9 am on saturday,2015-07-25T00:00:00,5
1820,Yao Fa Wanton Mee,it so affordable you could order 2 serving and be doubly satisfied,2013-02-17T00:00:00,1
1821,Third & Sixth Bistrobar,for singapore price reasonably priced burger,2016-07-13T00:00:00,1
1822,Third & Sixth Bistrobar,price is always reasonable when we pay up free water for the non drinker a plus,2014-12-22T00:00:00,1
1823,Kopi Tiam,without the entertainer 1 for 1 offer the cost would have been unjustified,2018-09-12T00:00:00,1
1824,Kopi Tiam,i usually get my cut of korean samgyupsal here pork bbq and steak to eat for dinner,2015-11-17T00:00:00,5
